server,mp_learning_rate,mp_weight_decay,mp_drop_prob,mp_noise_prob,mp_train_batch_size,mp_test_batch_size,mp_test_masking_rate,mp_num_epochs,mp_optimizer,mp_activation,mp_hidden_layers,mp_aug_step,mp_aug_step_floor,mp_decoder_constraint,mp_normalize_data,mp_last_layer_activations,mp_prediction_floor,mp_loss_size_average,dp_test_split_rate,dp_pivot_indexes,_RMSE,_learn_time,1m
sheng,0.01,0.1,0,0.4,32,5,0.2,1,sgd,relu6,16,3,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.1,"[1, 0]",3.697861893,606.7468066,
dai,0.001,0.0001,0.9,0.5,8,8,0.7,8,adagrad,tanh,"[512, 512, 4096]",2,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,0.1,"[1, 0]",3.697915973,1723.741857,
dai,0.0001,0,0.8,0,1024,2,0.2,10,sgd,lrelu,128,2,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.1,"[0, 1]",3.698044408,5.104340076,
dai,0.0001,0.0001,0.9,0,32,4,0.6,8,rmsprop,swish,512,3,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,0.2,"[1, 0]",3.698106434,142.2325177,
dai,0.005,0.01,0.7,0.6,2,6,0.8,10,adagrad,relu,"[16, 32, 32, 256, 4096]",2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0.2,"[1, 0]",3.698109314,3818.075419,
dai,0.01,0.01,0,0.3,128,1,0.4,8,adagrad,tanh,2,2,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.4,"[1, 0]",3.698271802,44.16556549,
dai,0.0001,0.001,0.8,0.6,1,2,0.7,2,adam,relu6,"[32, 128]",2,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,0.1,"[0, 1]",3.698308614,27.86709213,
dai,0.001,0.005,0.4,0.9,16,3,0.6,4,adagrad,tanh,[16],1,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,0.4,"[0, 1]",3.698332615,4.982671499,
dai,0.01,0.005,0.7,0.4,128,8,0.8,8,sgd,lrelu,"[256, 32, 16, 4, 2]",3,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.2,"[0, 1]",3.698340844,5.886227369,
dai,0.0001,0.005,0.6,0,512,9,0.2,4,adam,tanh,"[1024, 64, 16, 8, 2]",3,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,0.4,"[1, 0]",3.698532136,21.91338038,
dai,0.001,0.005,0.4,0.4,512,10,0.3,1,adam,sigmoid,"[16, 4]",3,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,0.4,"[1, 0]",3.698532567,4.910862207,
dai,0.1,0.005,0.3,0.7,512,4,0.1,10,adagrad,relu,64,1,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.1,"[0, 1]",3.698561486,5.172151566,
sheng,0.005,0.01,0,0.7,8,3,0.4,1,adam,relu6,2,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.4,"[0, 1]",3.698874668,20.33541942,
sheng,0.005,0.01,0,0.7,8,3,0.4,1,adam,relu6,2,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.4,"[0, 1]",3.698874668,20.33541942,
dai,0.01,0,0,0.5,2,2,0.6,2,sgd,lrelu,[2],0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.4,"[1, 0]",3.699192081,80.06826544,
dai,0.001,0.001,0.8,0,4,10,0.1,2,adagrad,lrelu,4,3,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,0.3,"[0, 1]",3.699240378,8.486297131,
dai,0.0001,0.001,0.2,0.8,32,1,0.4,4,sgd,lrelu,"[32, 4, 2, 2]",2,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.1,"[0, 1]",3.699307368,4.448101044,
dai,0.005,0.01,0.2,0.2,4,9,0.3,10,rmsprop,relu6,"[2048, 512, 128, 8]",2,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.2,"[0, 1]",3.699400289,175.8726876,
dai,0.001,0.005,0,0.4,64,4,0.6,8,sgd,swish,"[4, 8, 4, 512, 512]",3,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0.4,"[1, 0]",3.699419892,104.179276,
dai,0.0001,0.001,0.2,0,32,7,0.7,1,adam,elu,"[64, 2, 512, 16]",1,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.2,"[1, 0]",3.699543891,11.65608144,
dai,0.005,0.001,0.6,0.8,1,3,0.2,2,adam,lrelu,16,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,0.4,"[0, 1]",3.699553483,12.46864438,
dai,0.0001,0.1,0.9,0.1,1,7,0.6,1,adam,relu,"[512, 8, 128]",3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.4,"[1, 0]",3.69955628,280.6033647,
dai,0.005,0,0.9,0.1,1,8,0.8,10,rmsprop,elu,2048,2,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,0.3,"[0, 1]",3.699610906,605.0344853,
dai,0.001,0,0.4,0.5,128,1,0.1,4,sgd,lrelu,"[2048, 2048, 512, 256, 16]",0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.3,"[1, 0]",3.699766539,55.97226858,
dai,0.0001,0.005,0.8,0.2,512,6,0.2,4,rmsprop,relu,"[2048, 256, 16, 2048]",3,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.3,"[1, 0]",3.699770819,31.15217161,
dai,0.005,0.01,0.4,0.4,1,9,0.6,10,rmsprop,relu,"[1024, 8, 8, 4, 2]",1,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0.4,"[0, 1]",3.699938268,275.5289316,
dai,0.001,0,0.8,0.9,1,5,0.2,1,sgd,relu6,"[1024, 512, 512, 256, 16]",2,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.2,"[1, 0]",3.700356789,543.2727046,
dai,0.0001,0.0001,0.8,0.8,1024,1,0.3,2,rmsprop,swish,"[4, 4, 8, 8, 4096]",0,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.2,"[0, 1]",3.700412524,1.110029936,
dai,0.005,0.01,0.1,0,4,9,0.8,10,adagrad,tanh,256,0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0.3,"[0, 1]",3.700657285,28.91166329,
dai,0.01,0.0001,0.5,0.2,1,1,0.5,10,rmsprop,relu,"[4, 4]",0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,0.2,"[1, 0]",3.700954626,839.0790155,
dai,0.01,0,0.9,0.8,128,7,0.9,10,sgd,relu6,"[4, 16]",0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,0.4,"[0, 1]",3.700986711,5.577979803,
dai,0.01,0.0001,0.7,0.4,8,2,0.5,10,rmsprop,tanh,"[32, 256, 256, 512]",0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0.2,"[1, 0]",3.701052026,281.9967408,
dai,0.005,0.0001,0,0,8,4,0.4,1,adagrad,tanh,"[8, 1024, 8]",3,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.4,"[0, 1]",3.701151351,3.089221001,
dai,0.001,0.0001,0.9,0.8,512,6,0.2,4,sgd,sigmoid,[2],2,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,0.3,"[0, 1]",3.701258515,1.917843819,
dai,0.001,0,0,0.1,16,7,0.6,10,sgd,lrelu,"[1024, 32, 128, 4]",3,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,0.4,"[0, 1]",3.701475544,39.62998533,
dai,0.1,0.01,0.8,0.7,32,3,0.5,2,sgd,tanh,"[4096, 128, 2, 2]",1,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0.4,"[0, 1]",3.701626329,7.297460556,
dai,0.001,0.1,0.2,0.2,4,7,0.2,2,sgd,swish,64,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.3,"[1, 0]",3.701841352,92.60627151,
dai,0.1,0.01,0.7,0.2,2,4,0.7,10,adagrad,relu,"[8, 16, 4096]",3,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.2,"[1, 0]",3.701964313,3394.423656,
dai,0.0001,0.005,0.2,0.9,4,3,0.4,10,adam,elu,"[2, 4, 4, 512]",0,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,0.3,"[0, 1]",3.701993114,31.67027974,
dai,0.1,0.0001,0.3,0.4,1,7,0.2,4,adam,relu6,"[4096, 2048, 4]",0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.4,"[0, 1]",3.702178078,159.0037224,
dai,0.01,0.1,0.2,0.9,64,9,0.9,8,adam,elu,[64],3,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.1,"[0, 1]",3.702844028,7.385207176,
dai,0.001,0.01,0,0.4,512,5,0.9,2,adagrad,relu,"[2, 4096]",0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.3,"[0, 1]",3.703819118,0.988356352,
dai,0.001,0.01,0.1,0,16,1,0.4,8,adagrad,tanh,"[128, 2048, 2048, 2]",0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.3,"[1, 0]",3.703904751,442.3864815,
dai,0.0001,0.005,0,0.9,128,1,0.8,10,adagrad,relu6,[2],1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.3,"[1, 0]",3.704234322,60.12125444,
dai,0.005,0.01,0.3,0.2,4,4,0.9,8,sgd,lrelu,4096,3,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.4,"[1, 0]",3.704413937,3152.605564,
dai,0.005,0.1,0.7,0.8,64,8,0.1,1,adagrad,relu,"[32, 32, 512, 4096]",1,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,0.1,"[0, 1]",3.705017177,0.958409309,
dai,0.001,0.01,0.1,0.5,16,3,0.5,1,rmsprop,selu,"[1024, 512, 2, 2]",0,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0.1,"[1, 0]",3.70516898,24.97844934,
dai,0.0001,0.1,0,0.6,128,6,0.4,8,adagrad,relu,8,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.2,"[1, 0]",3.705722046,49.36069489,
dai,0.0001,0.0001,0.1,0,256,6,0.3,2,adam,elu,"[2, 256, 1024]",0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.2,"[0, 1]",3.706071134,1.252600431,
dai,0.001,0.01,0.5,0.8,1,6,0.3,1,adagrad,swish,"[16, 1024, 4]",1,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,0.3,"[0, 1]",3.706128487,10.98461533,
dai,0.0001,0.001,0.1,0.9,8,10,0.6,1,sgd,swish,"[4096, 4096, 512, 64, 8]",2,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.2,"[0, 1]",3.70613343,23.22087765,
dai,0.001,0.005,0.1,0.6,2,1,0.9,4,rmsprop,relu,64,2,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.2,"[0, 1]",3.706194235,28.28333998,
dai,0.1,0.01,0.6,0.1,512,1,0.4,1,adam,swish,"[16, 2]",0,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.1,"[0, 1]",3.706406785,0.618344545,
dai,0.1,0.1,0.9,0.9,1,5,0.7,2,adam,swish,[64],1,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.2,"[0, 1]",3.706654561,17.4020915,
dai,0.0001,0.1,0.8,0.3,8,3,0.2,10,rmsprop,sigmoid,"[32, 64]",0,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0.1,"[0, 1]",3.707033961,17.06054139,
dai,0.0001,0.005,0.6,0.2,128,3,0.1,8,rmsprop,sigmoid,4,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.2,"[1, 0]",3.707640782,43.24930453,
dai,0.0001,0.005,0.7,0.1,512,10,0.6,2,sgd,tanh,"[8, 2, 2048]",0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.2,"[0, 1]",3.707709873,0.944472075,
dai,0.01,0.001,0.6,0.8,64,8,0.3,10,adagrad,relu,"[64, 2048]",0,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.1,"[0, 1]",3.707843039,6.234322786,
dai,0.001,0.005,0.8,0.8,32,9,0.7,2,adam,swish,"[512, 256, 32]",3,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.1,"[1, 0]",3.70849022,51.02860618,
dai,0.005,0.005,0.9,0.5,8,4,0.7,2,rmsprop,lrelu,[64],0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.1,"[1, 0]",3.708584843,40.97536159,
dai,0.0001,0.01,0,0.4,32,6,0.4,1,adam,relu6,"[8, 32, 2048, 4096]",1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.1,"[1, 0]",3.71072406,93.72330785,
dai,0.005,0.005,0.7,0,64,1,0.3,1,rmsprop,tanh,64,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,0.4,"[0, 1]",3.713165131,0.784900904,
dai,0.001,0.001,0.2,0.1,16,2,0.2,8,rmsprop,swish,"[32, 64, 512, 2048]",0,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.1,"[1, 0]",3.71671562,251.4244192,
sheng,0.001,0.0001,0.8,0.8,4,2,0.5,1,sgd,swish,16,0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0.1,"[1, 0]",3.722513285,861.9734693,
sheng,0.001,0.0001,0.8,0.8,4,2,0.5,1,sgd,swish,16,0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0.1,"[1, 0]",3.722513285,861.9734693,
dai,0.0001,0.1,0,0.6,512,3,0.4,4,sgd,swish,"[64, 512, 2048]",0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0.1,"[1, 0]",3.722632026,22.26834297,
dai,0.0001,0.001,0.5,0.5,512,4,0.1,1,adagrad,elu,[512],1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.4,"[1, 0]",3.724947964,4.920716047,
dai,0.01,0.01,0.5,0.6,1024,4,0.4,1,sgd,tanh,2048,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.4,"[1, 0]",3.92622641,4.222659588,
dai,0.1,0,0,0,64,1,0.5,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",4.134475389,6.515570402,
dai,0.005,0,0,0,64,1,0.5,10,adam,selu,[4096],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",4.326539423,23.68160629,
dai,0.1,0.0001,0,0,1,1,0.2,1,adam,elu,[64],3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.3,"[0, 1]",4.666846891,12.72396135,
dai,0.005,0.0001,0.3,0.8,512,1,0.4,2,rmsprop,relu6,"[256, 4096, 2048]",2,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0.2,"[0, 1]",4.830730841,1.522926092,
sheng,0.005,0,0,0,64,1,0.5,10,adam,selu,4096,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",5.156551628,431.6967578,
sheng,0.005,0,0,0,64,1,0.5,10,adam,selu,4096,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",5.156551628,431.6967578,
dai,0.01,0,0.4,0.6,64,5,0.5,1,rmsprop,elu,2,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0.3,"[1, 0]",5.891071619,6.165438652,
dai,0.005,0,0,0,64,1,0.5,10,adam,selu,[4096],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",5.9561087,22.42401481,
dai,0.1,0.005,0.5,0.6,128,9,0.6,8,rmsprop,relu,32,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,0.3,"[0, 1]",6.054266575,4.460068226,
dai,0.001,0.01,0,0.1,64,10,0.7,10,adam,relu6,"[256, 64, 64, 32]",1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0.3,"[1, 0]",6.072755751,81.75622296,
sheng,0.005,0,0,0,4,1,0.5,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",6.283790662,1605.604545,
sheng,0.005,0,0,0,4,1,0.5,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",6.283790662,1605.604545,
dai,0.005,0,0,0,64,1,0.5,10,adam,selu,[2048],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",8.85452947,13.77415752,
dai,0.1,0.005,0.7,0.6,512,3,0.7,4,rmsprop,relu,"[256, 1024]",1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0.1,"[1, 0]",9.216493143,23.21287131,
dai,0.1,0.01,0,0.5,16,5,0.6,8,rmsprop,sigmoid,"[32, 1024]",0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.4,"[1, 0]",9.433810677,98.00399494,
dai,0.005,0,0,0,4,1,0.5,10,adam,selu,[128],1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,"[0, 1]",10.43155398,33.48841453,
dai,0.01,0.005,0,0.6,16,3,0.1,1,adam,swish,128,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.2,"[1, 0]",11.06084642,19.32527804,
